pubchem,rt
53067419,799.5
53067420,720.2
53067421,662.6
53067422,951.7
53067423,961.4
53067425,729.5
53067431,825.4
53067432,706.9
53067434,759.0
53067438,592.5
53067439,583.5
53067440,610.1
53067443,626.1
53067444,725.5
53067446,755.4
53067447,751.1
53067448,596.7
53067449,697.5
53067450,812.7
53067451,776.0
53067452,811.7
53067454,930.1
53067455,845.4
53067456,884.6
53067458,859.9
53067460,610.4
53067461,944.2
53067462,811.7
53067463,893.0
53067464,892.1
53067465,842.0
53067466,896.5
53067467,607.6
53067471,845.0
53067474,954.9
53067476,607.1
53067478,986.8
53067479,649.7
53067480,654.3
53067481,860.0
53067482,929.1
53067483,877.3
53067484,680.7
53067486,896.5
53067487,929.2
53067488,958.9
53067514,637.3
53067558,793.1
53067934,615.3
53068006,1257.7
53068305,817.3
53068307,831.7
53068308,834.3
53068309,773.7
53068312,742.9
53068314,769.9
53068315,815.8
53068316,717.5
53068317,747.6
53068318,762.9
53068319,817.5
53068320,817.0
53068321,772.4
53068322,794.4
53068325,799.0
53068326,836.7
53068327,815.1
53068330,719.9
53068331,712.4
53068332,902.0
53068334,799.0
53068335,699.8
53068337,807.6
53068338,872.6
53068339,964.9
53068340,775.3
53068341,842.9
53068342,761.0
53068343,776.5
53068345,757.7
53068346,721.3
53068347,762.9
53068349,732.0
53068350,811.9
53068351,914.4
53068352,892.1
53068353,834.3
53068354,856.6
53068356,814.1
53068357,841.6
53068358,809.4
53068359,775.0
53068362,823.6
53068363,822.5
53068364,754.6
53068366,891.0
53068367,892.1
53068368,844.8
53068369,867.6
53068370,806.1
53068371,913.9
53068372,841.6
53068373,791.6
53068374,851.7
53068375,916.0
53068377,859.8
53068378,909.2
53068379,866.3
53068380,823.6
53068381,784.2
53068382,883.8
53068383,812.5
53068384,849.1
53068385,880.5
53068386,814.1
53068387,794.4
53068389,709.8
53068390,812.9
53068391,801.1
53068392,776.9
53068393,814.1
53068394,819.4
53068395,864.2
53068396,891.3
53068397,778.3
53068399,868.2
53068401,744.8
53068402,785.5
53068404,785.2
53068405,816.1
53068406,868.2
53068407,832.5
53068409,880.5
53068410,744.7
53068411,947.8
53068412,835.7
53068413,834.0
53068414,844.5
53068415,880.5
53068416,744.7
53068418,800.4
53068419,718.2
53068420,821.5
53068421,804.8
53068422,785.5
53068423,586.9
53068424,868.2
53068425,715.2
53068428,832.5
53068429,838.7
53068430,785.5
53068431,762.7
53068432,812.9
53068434,794.4
53068435,696.8
53068437,794.4
53068438,800.7
53068439,708.0
53068440,778.3
53068441,732.0
53068443,744.4
53068444,740.2
53068445,784.4
53068446,585.6
53068447,861.7
53068448,623.4
53068449,817.5
53068450,762.7
53068451,744.8
53068452,814.4
53068453,791.6
53068454,702.3
53068455,803.1
53068456,880.1
53068457,776.9
53068458,663.9
53068459,627.3
53068460,715.2
53068461,909.1
53068463,779.8
53068464,680.2
53068465,620.2
53068466,859.3
53068467,726.5
53068468,777.3
53068469,784.2
53068470,757.3
53068471,787.5
53068473,720.7
53068474,880.5
53068475,597.6
53068476,794.4
53068477,820.7
53068478,783.4
53068479,891.3
53068480,778.3
53068481,816.1
53068482,846.5
53068483,834.0
53068485,907.1
53068486,740.1
53068487,811.0
53068488,817.5
53068489,823.6
53068490,838.2
53068491,926.9
53068492,761.0
53068493,828.6
53068494,721.7
53068496,787.5
53068497,823.6
53068498,880.5
53068499,754.6
53068500,891.4
53068501,815.1
53068502,857.5
53068503,947.8
53068504,823.6
53068505,858.2
53068507,855.7
53068508,811.9
53068509,791.6
53068510,903.0
53068511,757.3
53068512,812.5
53068513,916.0
53068514,838.2
53068515,875.7
53068516,909.7
53068517,946.2
53068518,901.7
53068519,852.7
53068520,896.6
53068521,787.5
53068522,817.0
53068524,854.3
53068525,860.6
53068526,871.5
53068527,892.1
53068528,950.1
53068529,886.7
53068531,948.2
53068532,950.8
53068533,837.5
53068534,977.2
53068536,836.7
53068537,893.4
53068538,963.3
53068539,812.5
53068540,909.5
53068541,866.0
53068542,795.3
53068543,841.5
53068544,916.7
53068545,839.3
53068546,963.3
53068547,888.0
53068548,730.3
53068549,814.1
53068550,947.3
53068551,1020.1
53068552,836.7
53068553,973.9
53068554,917.1
53068555,867.6
53068556,970.6
53068557,687.9
53068558,929.6
53068559,871.5
53068560,836.7
53068562,839.3
53068563,952.8
53068564,808.6
53068565,921.6
53068566,1003.4
53068567,904.0
53068568,807.3
53068569,891.7
53068570,968.9
53068571,952.8
53068572,572.6
53068573,921.6
53068574,936.4
53068575,923.7
53068576,871.5
53068577,836.7
53068578,903.0
53068579,906.6
53068580,823.6
53068581,690.7
53068582,814.1
53068583,794.4
53068584,871.5
53068585,799.6
53068586,893.4
53068653,771.1
53068707,906.8
53068764,723.0
53068836,950.8
53068841,902.2
53068923,1009.9
53068928,1017.6
53069050,1080.8
53069067,630.1
53069170,1094.4
53069394,769.0
53069400,801.4
53069405,686.0
53069412,920.6
53069417,826.7
53069423,765.3
53069438,745.0
53069440,790.8
53069455,721.4
53069492,811.2
53069515,920.6
53069529,882.3
53069553,941.3
53069573,711.4
53069605,700.1
53069626,733.9
53069632,748.8
53069633,697.4
53069635,733.0
53069636,715.8
53069641,862.0
53069645,776.2
53069646,792.0
53069650,683.6
53069661,821.6
53069667,730.7
53069679,940.5
53069684,777.8
53069687,822.0
53069693,726.4
53069937,1211.5
53069940,1055.7
53069956,870.1
53069967,624.3
53069973,625.3
53069974,626.0
53069977,632.5
53069986,935.2
53069995,706.0
53070021,866.6
53070024,997.2
53070026,913.9
53070032,1006.5
53070034,863.4
53070037,1010.2
53070038,967.1
53070040,849.5
53070043,869.4
53070044,911.5
53070045,980.8
53070049,986.1
53070053,778.6
53070057,986.7
53070063,983.6
53070064,927.1
53070072,1010.1
53070074,1029.6
53070076,1031.7
53070077,1026.5
53070083,819.9
53070085,726.8
53070091,997.2
53070094,927.1
53070097,902.5
53070100,894.8
53070101,868.2
53070102,811.2
53070105,927.6
53070110,918.6
53070143,1013.9
53070149,978.5
53070153,1014.9
53070154,907.6
53070157,980.8
53070169,1287.2
53070170,1366.1
53070172,725.7
53070176,1092.6
53070191,1140.7
53070192,1095.1
53070194,1314.4
53070195,705.8
53070197,1070.0
53070198,1148.4
53070203,974.0
53070206,1149.4
53070208,662.2
53070212,1195.7
53070214,1090.8
53070220,1228.4
53070228,1104.6
53070233,1235.7
53070234,1354.0
53070235,1382.3
53070236,1417.8
53070250,1090.1
53070255,987.0
53070274,935.9
53070282,1143.7
53070284,1044.3
53070287,1082.0
53070307,1284.6
53070316,674.3
53070338,998.2
53070353,1169.6
53070354,1075.5
53070362,1082.9
53070366,1086.7
53070391,721.4
53070557,671.0
53070568,874.4
53070571,822.4
53070780,785.3
53070795,720.8
53070833,919.3
53070834,852.1
53070835,935.3
53070836,872.5
53070837,834.3
53070838,732.9
53070839,761.1
53070840,879.9
53070841,700.0
53070842,845.4
53070845,834.4
53070846,664.2
53070847,870.9
53070848,906.2
53070849,796.1
53070850,877.4
53070851,737.3
53070852,804.4
53070855,884.0
53070856,972.4
53070857,956.4
53070858,935.7
53070860,717.4
53070861,927.0
53070862,764.8
53070863,914.5
53070865,917.2
53070867,812.1
53070869,837.3
53070870,930.1
53070871,806.1
53070872,732.3
53070873,933.9
53070877,894.0
53070878,754.4
53070879,816.7
53070880,822.3
53070892,932.2
53070893,960.8
53070894,970.3
53070895,1234.6
53070897,1049.7
53070898,935.1
53070900,861.7
53070901,1073.9
53070903,942.4
53070904,1003.3
53070905,1205.5
53070907,1005.1
53070908,1053.0
53070909,935.5
53070911,965.3
53070912,924.6
53070913,1027.5
53070914,615.3
53070915,1271.7
53070916,1047.5
53070917,1040.5
53070918,1049.7
53070919,997.6
53070921,1032.3
53070924,1013.2
53070926,912.2
53070928,961.2
53070929,1027.3
53070931,924.6
53070932,1028.4
53070934,1049.7
53070935,1305.7
53070936,1051.7
53070937,1035.0
53070938,1028.6
53070939,1019.5
53070940,1094.7
53071011,740.2
53071015,762.7
53071017,883.5
53071018,658.5
53071022,870.9
53071047,978.3
53071050,872.1
53071052,939.7
53071053,991.2
53071055,899.0
53071060,828.2
53071067,763.1
53071069,932.6
53071073,848.8
53071090,898.8
53071100,696.9
53071105,803.6
53071111,811.9
53071112,868.6
53071114,772.8
53071115,1045.1
53071117,900.4
53071119,910.5
53071132,784.3
53071137,1021.7
53071142,699.4
53071143,867.8
53071148,868.2
53071152,1045.1
53071170,785.0
53071178,888.5
53071180,827.2
53071182,898.8
53071186,937.2
53071191,900.9
53071193,1111.5
53071195,1023.9
53071197,999.4
53071201,585.6
53071206,974.9
53071207,1005.7
53071208,1014.3
53071209,874.6
53071217,983.5
53071221,928.9
53071224,1059.4
53071225,825.7
53071226,1056.1
53071228,1058.5
53071231,768.3
53071234,1041.5
53071236,942.2
53071237,827.5
53071238,837.1
53071239,1013.0
53071241,924.2
53071242,829.8
53071243,691.9
53071246,998.6
53071249,970.7
53071254,966.5
53071255,844.6
53071257,960.3
53071258,928.7
53071259,993.7
53071260,922.2
53071263,807.5
53071268,925.9
53071269,856.9
53071272,964.4
53071275,610.4
53071277,960.3
53071282,1009.3
53071283,883.4
53071285,1118.1
53071292,788.6
53071294,1093.8
53071295,662.2
53071299,839.6
53071302,967.8
53071303,797.6
53071305,875.9
53071310,922.2
53071311,945.8
53071314,729.8
53071329,779.8
53071340,728.3
53071393,648.8
53071423,570.7
53071582,773.6
53071587,888.1
53071589,829.1
53071595,732.5
53071629,665.0
53071645,731.4
53071649,732.5
53071687,639.8
53071689,658.6
53071690,665.5
53071692,640.8
53071703,620.6
53071718,611.9
53071737,636.7
53071748,584.1
53071751,699.9
53071896,650.9
53071915,884.5
53071924,612.7
53072580,853.5
53073218,860.2
53073247,650.8
53073252,884.1
53073277,601.9
53073280,705.9
53073281,809.1
53073322,847.4
53073330,710.7
53073384,870.2
53073418,920.4
53073424,909.7
53073431,937.3
53073674,1000.3
53073695,733.0
53073894,729.7
53073895,725.0
53073896,766.1
53073898,669.4
53074201,893.5
53074315,1067.8
53074713,883.8
53074714,815.0
53074715,915.6
53074716,891.6
53074718,820.0
53074719,765.2
53074720,901.5
53074721,644.2
53074722,803.1
53074723,817.5
53074724,798.6
53074725,921.6
53074726,790.3
53074727,828.7
53074728,715.0
53074731,660.9
53074732,817.3
53074733,760.4
53074734,915.6
53074735,830.7
53074737,792.4
53074739,770.2
53074740,995.1
53074741,891.7
53074745,830.2
53074746,760.4
53074748,819.0
53074749,679.5
53074751,702.5
53074752,606.2
53074753,648.1
53074754,747.3
53074755,720.9
53074756,850.0
53074760,709.9
53074761,837.8
53074762,682.5
53074763,760.2
53074764,858.9
53074765,742.3
53074767,754.8
53074768,721.6
53074769,778.6
53074770,764.8
53074775,613.5
53074776,760.2
53074778,739.4
53074779,747.7
53074782,803.1
53074786,758.7
53074789,694.1
53074791,779.0
53074792,757.3
53074793,762.6
53074797,675.2
53074798,754.5
53074799,769.4
53074805,956.4
53074806,901.5
53074808,836.2
53074813,915.5
53074814,938.9
53074815,919.7
53074816,814.9
53074817,875.9
53074820,769.4
53074823,975.1
53074825,766.9
53074826,783.0
53074827,638.0
53074828,712.9
53074830,619.2
53074834,716.9
53074840,860.7
53074843,861.5
53074847,866.0
53074849,718.4
53074852,895.9
53074855,579.2
53074856,759.5
53074857,729.8
53074858,784.0
53074859,786.9
53074860,846.2
53074861,783.0
53074862,720.5
53074863,835.0
53074864,695.7
53074865,789.8
53074866,769.8
53074867,809.4
53074868,761.9
53074869,767.6
53074870,713.7
53074872,911.6
53074873,789.8
53074874,804.4
53074875,657.6
53074876,834.7
53074878,623.9
53074879,725.0
53074880,958.4
53074881,796.9
53074882,717.7
53074883,846.9
53074884,888.9
53074885,708.4
53074886,757.9
53074887,792.5
53074890,789.0
53074891,751.9
53074892,761.9
53075176,1205.2
53075178,1259.9
53075185,1246.3
53075192,1235.3
53075198,1145.0
53075199,1178.1
53075201,1259.5
53075202,1225.0
53075207,1080.3
53075214,1288.7
53075224,1095.1
53075227,1262.9
53075231,1195.8
53075268,1280.7
53075269,1274.8
53075278,1215.6
53075293,1275.3
53075326,1343.9
53075327,1363.7
53075335,1285.3
53075359,1399.2
53075366,1105.6
53075368,1168.6
53075382,1172.6
53075383,1080.3
53075387,1049.9
53075388,1113.2
53075399,1193.9
53075406,1091.2
53075408,1028.5
53075409,1194.5
53075411,1095.1
53075758,706.7
53075762,852.0
53075763,736.9
53075764,732.7
53075765,771.5
53075766,679.1
53075767,782.6
53075768,734.7
53075769,840.0
53075770,702.0
53075771,764.4
53075772,816.5
53075773,816.5
53075843,682.7
53075910,812.4
53075951,1003.9
53075953,859.0
53075954,940.2
53075955,940.1
53075956,896.3
53075957,830.0
53075958,894.1
53075959,1040.1
53075960,725.6
53075961,963.0
53075962,965.7
53075963,1018.0
53075965,965.1
53075966,912.2
53075967,1052.5
53075968,860.3
53075969,848.2
53075972,985.1
53075974,950.2
53075975,986.4
53075976,947.8
53075977,912.2
53075978,1018.4
53075981,962.8
53075982,884.2
53075983,786.5
53075984,985.8
53075985,1041.9
53075987,1001.1
53075991,973.7
53075993,744.5
53075995,811.9
53075996,630.8
53075998,1005.1
53075999,1060.1
53076001,937.6
53076002,976.0
53076005,904.7
53076006,957.5
53076007,1101.5
53076008,1008.9
53076010,914.0
53076011,876.0
53076013,1046.6
53076014,1034.3
53076015,620.6
53076016,1074.3
53076017,1055.5
53076019,1001.4
53076021,754.0
53076023,995.1
53076024,885.5
53076025,740.4
53076026,955.3
53076028,981.3
53076029,925.5
53076031,672.5
53076032,881.3
53076033,955.4
53076035,1022.0
53076036,868.4
53076037,835.4
53076038,642.2
53076039,842.8
53076040,950.3
53076041,669.8
53076042,995.1
53076043,809.6
53076083,764.8
53076110,720.8
53076156,629.0
53076157,807.0
53076159,918.9
53076163,789.4
53076164,683.1
53076165,625.1
53076166,742.2
53076167,640.6
53076168,860.8
53076169,914.1
53076170,789.5
53076171,949.3
53076172,764.0
53076173,841.7
53076174,888.4
53076182,1038.2
53076184,1167.4
53076185,1161.6
53076187,1137.3
53076190,1200.0
53076193,1035.9
53076194,1051.9
53076196,1084.7
53076197,1109.7
53076198,1010.6
53076206,1193.6
53076208,894.1
53076209,1131.0
53076211,1128.3
53076212,1004.3
53076216,1117.0
53076217,1137.8
53076222,1081.3
53076226,1063.3
53076227,1011.4
53076228,1154.1
53076230,819.0
53076232,1158.2
53076250,1041.5
53076260,1093.1
53076264,770.2
53076266,1222.7
53076279,1136.5
53076968,1010.3
53077251,961.5
53077255,949.4
53077256,989.8
53077270,1079.3
53077272,939.1
53077273,942.8
53077275,1044.5
53077279,1201.7
53077282,1084.3
53077288,1056.7
53077293,968.0
53077296,1072.2
53077300,1041.9
53077301,1043.9
53077303,812.7
53077304,954.3
53077306,779.6
53077312,1017.5
53077316,1055.2
53077322,994.7
53077325,976.5
53077327,891.7
53077339,1260.5
53077341,1292.6
53077342,1200.7
53077362,1142.1
53077363,1092.4
53077364,825.7
53077367,1153.1
53077368,890.9
53077370,1079.6
53077372,1060.1
53077373,877.4
53077374,956.7
53077375,1069.1
53077376,1125.2
53077540,873.2
53077795,699.2
53077798,841.6
53077808,845.4
53077813,803.7
53078506,731.1
53078507,723.4
53078510,745.4
53078512,756.4
53078514,745.8
53078515,783.9
53078517,668.9
53078520,684.1
53078521,690.5
53078523,775.8
53078527,685.7
53078528,717.0
53078529,643.6
53078530,736.8
53078534,783.9
53078535,615.8
53078538,775.8
53078542,1239.7
53078544,1171.4
53078545,1120.3
53078552,1185.2
53078557,1085.1
53078559,690.6
53078561,1109.4
53078564,706.9
53078565,1074.5
53078566,836.7
53078567,918.7
53078569,948.9
53078570,882.2
53078571,905.5
53078572,665.9
53078573,919.4
53078574,1066.2
53078575,1125.3
53078576,931.5
53078577,1031.9
53078578,1021.7
53078579,966.7
53078580,969.0
53078581,1142.1
53078582,992.5
53078583,1090.8
53078584,1028.5
53078585,1072.0
53078586,1077.0
53078587,945.2
53078588,1054.6
53078589,982.8
53078590,1006.1
53078603,1009.8
53078604,1177.0
53078669,1154.9
53078820,760.8
53078829,753.6
53078903,779.8
53078905,850.2
53078913,796.6
53078940,701.5
53078992,890.2
53078997,665.0
53079000,762.4
53079023,888.8
53079029,904.4
53079149,823.5
53079151,594.1
53079152,764.9
53079153,731.9
53079154,861.5
53079155,790.0
53079156,799.7
53079157,852.3
53079159,815.2
53079160,854.3
53079161,697.7
53079162,792.3
53079163,802.5
53079164,873.0
53079165,772.4
53079166,807.7
53079167,786.7
53079169,729.0
53079170,761.5
53079171,738.4
53079172,808.0
53079173,852.3
53079174,820.6
53079175,813.8
53079176,613.5
53079177,866.3
53079178,873.7
53079180,746.8
53079181,746.8
53079182,777.0
53079183,939.4
53079184,876.7
53079185,784.0
53079186,755.7
53079187,733.6
53079188,859.3
53079189,908.2
53079190,876.0
53079191,818.7
53079192,728.6
53079193,824.4
53079194,849.5
53079195,747.8
53079196,589.0
53079197,768.7
53079198,876.7
53079200,882.2
53079201,841.6
53079202,964.1
53079203,959.0
53079204,926.5
53079205,866.0
53079206,979.5
53079207,784.0
53079208,897.2
53079209,882.9
53079210,911.1
53079211,922.8
53079212,880.2
53079213,919.4
53079214,770.7
53079215,824.0
53079216,948.6
53079217,882.9
53079218,732.6
53079219,922.8
53079220,734.2
53079221,701.9
53079222,871.3
53079223,954.7
53079224,699.0
53079225,838.3
53079226,911.1
53079227,870.7
53079228,937.6
53079229,812.0
53079230,652.1
53079231,856.9
53079232,926.5
53079233,825.8
53079234,695.7
53079235,922.4
53079236,897.6
53079237,875.6
53079238,871.3
53079370,1160.3
53079627,620.2
53079656,652.4
53079676,615.6
53079774,644.0
53079802,724.2
53079808,1043.6
53079809,754.3
53079820,621.4
53079849,629.2
53079856,710.0
53079863,808.0
53080194,906.9
53080225,1034.7
53080239,1019.8
53080295,1118.3
53080820,890.6
53080829,744.3
53080835,769.8
53080841,760.9
53080854,642.3
53080855,735.5
53080862,742.9
53080864,611.2
53080869,662.0
53080871,697.1
53080881,856.0
53080885,823.7
53080886,750.9
53080894,824.1
53080896,829.2
53080897,877.0
53080900,1067.4
53080906,814.5
53080914,812.8
53080927,793.9
53081230,673.5
53081231,667.3
53081250,668.5
53081261,1099.9
53081263,666.6
53081268,621.9
53081270,688.3
53081271,720.0
53081272,673.5
53081293,650.8
53081300,682.8
53081301,695.5
53081308,725.4
53081313,1135.2
53081319,688.3
53081337,823.7
53081380,684.0
53081384,700.5
53081411,740.0
53081459,679.1
53081695,799.5
53081717,901.2
53081735,875.1
53081738,748.9
53081752,829.6
53081760,831.2
53081784,737.5
53081786,784.1
53081790,753.4
53081795,814.3
53081799,828.6
53081801,822.4
53081809,869.0
53081812,926.0
53081825,700.8
53081830,732.9
53081834,789.9
53081845,856.8
53081861,612.4
53081862,853.3
53081866,877.6
53081876,767.7
53081884,834.2
53081888,886.8
53081890,809.1
53081893,804.0
53081900,758.5
53081901,828.6
53081902,777.5
53081903,766.8
53081908,917.6
53081909,870.6
53081910,659.4
53081914,816.7
53081957,791.4
53081959,877.6
53081960,885.3
53081961,752.8
53081963,739.2
53081969,877.6
53081970,852.7
53081971,890.8
53081977,1000.5
53081978,914.4
53081990,867.1
53081992,998.0
53081993,810.2
53081995,695.3
53081997,780.4
53081998,897.6
53082000,850.9
53082001,842.5
53082003,902.0
53082004,912.6
53082009,833.8
53082016,730.7
53082025,1012.5
53082026,1045.4
53082059,966.5
53082075,599.0
53082092,820.7
53082168,1076.9
53082176,1143.4
53082189,709.3
53082190,1049.8
53082203,1017.9
53082339,746.3
53082906,945.6
53082919,1023.9
53082932,1093.0
53082994,797.0
53083010,796.3
53083030,827.1
53083047,862.5
53083049,801.3
53083059,829.5
53083077,799.9
53083120,765.2
53083469,735.2
53083470,592.0
53083471,797.1
53083521,862.7
53083522,865.1
53083523,1008.8
53083524,935.9
53083525,1051.1
53083526,1008.8
53083528,717.9
53083530,997.6
53083546,982.8
53083554,937.4
53083569,1051.6
53083572,1131.4
53083573,1177.2
53083579,985.8
53083580,982.4
53083677,1026.2
53083679,992.9
53083860,811.6
53083865,792.6
53083883,749.9
53083912,762.1
53083913,678.4
53083922,618.5
53083934,824.0
53083938,778.2
53083997,734.0
53083998,803.5
53084000,779.2
53084002,782.6
53084005,822.3
53084006,741.1
53084019,847.6
53084023,850.8
53084024,860.2
53084027,796.4
53084034,786.6
53084038,918.3
