"","Pubchem","mmass","model_prediction"
"4627",53479211,889.656055437,17.9878287760417
"4628",53479213,887.640405373,18.5558138020833
"4629",53479215,927.765605885,17.1574088541667
"4630",53479217,925.749955821,16.1846549479167
"4631",53479219,799.645490751,17.9246988932292
"4632",53479221,827.676790879,18.37798828125
"4633",53479223,825.661140815,16.36583984375
"4634",53479225,825.661140815,16.36583984375
"4641",53479227,839.640405373,15.9713916015625
"4650",53479229,863.640405373,16.6229801432292
"4653",53479231,861.624755309,19.3034098307292
"4656",53479233,895.703005629,16.1379947916667
"4659",53479235,887.640405373,19.3631966145833
"4660",53479237,887.640405373,18.3850390625
"4662",53479239,925.749955821,17.349599609375
"4663",53479241,923.734305757,16.5902294921875
"4664",53479243,797.629840687,17.8989290364583
"4665",53479245,825.661140815,17.7931640625
"4666",53479247,823.645490751,15.4382454427083
"4667",53479249,823.645490751,15.4382454427083
"4674",53479251,835.609105245,16.5971061197917
"4683",53479253,859.609105245,20.1326497395833
"4686",53479255,857.593455181,17.324453125
"4689",53479257,891.671705501,15.4640706380208
"4692",53479259,883.609105245,17.4256022135417
"4693",53479261,883.609105245,16.3595963541667
"4695",53479263,921.718655693,16.0565397135417
"4696",53479265,919.703005629,14.6527555338542
"4697",53479267,793.598540559,19.2614420572917
"4698",53479269,821.629840687,18.6223811848958
"4699",53479271,819.614190623,17.5327571614583
"4700",53479273,819.614190623,17.5327571614583
"4701",53479275,779.546504989,18.0387825520833
"4702",53479277,777.530854925,19.8957291666667
"4703",53479279,793.562155053,17.1916373697917
"4704",53479281,807.577805117,17.277392578125
"4705",53479283,805.562155053,19.49732421875
"4706",53479285,835.609105245,16.5499609375
"4707",53479287,833.593455181,19.6252018229167
"4708",53479289,833.593455181,19.6252018229167
"4709",53479291,831.577805117,19.2525927734375
"4710",53479293,829.562155053,17.504599609375
"4711",53479295,829.562155053,17.5474169921875
"4712",53479297,827.546504989,15.9476155598958
"4713",53479299,863.640405373,16.7013444010417
"4714",53479301,861.624755309,20.2042220052083
"4715",53479303,859.609105245,19.9661767578125
"4716",53479305,857.593455181,18.5342643229167
"4717",53479307,857.593455181,18.387509765625
"4718",53479309,855.577805117,16.892841796875
"4719",53479311,855.577805117,16.7351009114583
"4720",53479313,853.562155053,16.0930729166667
"4721",53479315,891.671705501,16.6607600911458
"4722",53479317,889.656055437,19.1334212239583
"4723",53479319,887.640405373,19.3631966145833
"4724",53479321,883.609105245,17.4256022135417
"4725",53479323,881.593455181,16.5916292317708
"4726",53479325,881.593455181,16.4180436197917
"4727",53479327,879.577805117,14.8637158203125
"4728",53479329,919.703005629,16.0409000651042
"4729",53479331,917.687355565,18.0070556640625
"4730",53479333,791.582890495,19.3657796223958
"4731",53479335,819.614190623,17.7508138020833
"4732",53479337,817.598540559,21.7782649739583
"4733",53479339,817.598540559,21.7782649739583
"4734",53479341,779.546504989,17.9110904947917
"4735",53479343,777.530854925,18.4119596354167
"4736",53479345,793.562155053,17.1920703125
"4737",53479347,807.577805117,17.277294921875
"4738",53479349,805.562155053,18.2136295572917
"4739",53479351,835.609105245,16.4688932291667
"4740",53479353,833.593455181,18.5483561197917
"4741",53479355,833.593455181,18.5483561197917
"4742",53479357,831.577805117,18.11103515625
"4743",53479359,829.562155053,16.0691357421875
"4744",53479361,829.562155053,17.814130859375
"4745",53479363,827.546504989,15.4116585286458
"4746",53479365,863.640405373,16.6378889973958
"4747",53479367,861.624755309,19.3034098307292
"4748",53479369,859.609105245,18.7752294921875
"4749",53479371,857.593455181,18.456689453125
"4750",53479373,857.593455181,17.324453125
"4751",53479375,855.577805117,16.5583610026042
"4752",53479377,855.577805117,16.5895182291667
"4753",53479379,853.562155053,15.5327783203125
"4754",53479381,891.671705501,16.4191471354167
"4755",53479383,889.656055437,17.9878287760417
"4756",53479385,887.640405373,18.3850390625
"4757",53479387,883.609105245,16.3595963541667
"4758",53479389,881.593455181,16.4180436197917
"4759",53479391,881.593455181,15.9964973958333
"4760",53479393,879.577805117,14.177509765625
"4761",53479395,919.703005629,15.778486328125
"4762",53479397,917.687355565,17.0710530598958
"4763",53479399,791.582890495,18.5392236328125
"4764",53479401,819.614190623,17.1283951822917
"4765",53479403,817.598540559,19.4915804036458
"4766",53479405,817.598540559,19.4915804036458
"4773",53479407,831.577805117,18.7950390625
"4782",53479409,855.577805117,17.2379459635417
"4785",53479411,853.562155053,15.358818359375
"4788",53479413,887.640405373,18.5558138020833
"4791",53479415,879.577805117,14.8637158203125
"4792",53479417,879.577805117,14.177509765625
"4794",53479419,917.687355565,17.1473209635417
"4795",53479421,915.671705501,16.8456998697917
"4796",53479423,789.567240431,20.880244140625
"4797",53479425,817.598540559,20.6083984375
"4798",53479427,815.582890495,19.9390299479167
"4799",53479429,815.582890495,19.9390299479167
"4800",53479431,817.656055437,14.081494140625
"4801",53479433,815.640405373,17.21546875
"4802",53479435,845.687355565,13.9680110677083
"4804",53479437,843.671705501,17.2027669270833
"4806",53479439,871.703005629,17.0352897135417
"4808",53479441,869.687355565,17.2191194661458
"4809",53479443,867.671705501,16.13431640625
"4810",53479445,867.671705501,16.1879752604167
"4811",53479447,865.656055437,15.8494759114583
"4812",53479449,901.749955821,13.71412109375
"4814",53479451,897.718655693,17.2140234375
"4815",53479453,895.703005629,16.7370377604167
"4816",53479455,895.703005629,17.3434586588542
"4817",53479457,893.687355565,15.3196354166667
"4818",53479459,893.687355565,15.0609765625
"4819",53479461,891.671705501,16.5775227864583
"4820",53479463,929.781255949,14.0942838541667
"4821",53479465,927.765605885,17.1574088541667
"4822",53479467,925.749955821,17.349599609375
"4823",53479469,921.718655693,16.0565397135417
"4824",53479471,919.703005629,16.0409000651042
"4825",53479473,919.703005629,15.778486328125
"4826",53479475,917.687355565,17.1473209635417
"4828",53479477,955.796906013,16.5855777994792
"4829",53479479,829.692440943,15.8212158203125
"4830",53479481,857.723741071,16.0992399088542
"4831",53479483,855.708091007,17.96525390625
"4832",53479485,855.708091007,17.96525390625
"4833",53479487,815.640405373,17.21546875
"4834",53479489,813.624755309,15.18087890625
"4835",53479491,829.656055437,16.901220703125
"4836",53479493,843.671705501,17.2027669270833
"4837",53479495,841.656055437,15.3073225911458
"4838",53479497,871.703005629,17.0352897135417
"4839",53479499,869.687355565,15.5812483723958
"4840",53479501,869.687355565,15.5812483723958
"4841",53479503,867.671705501,15.3228792317708
"4842",53479505,865.656055437,15.58064453125
"4843",53479507,865.656055437,15.9180696614583
"4844",53479509,863.640405373,14.9818033854167
"4845",53479511,899.734305757,17.29931640625
"4846",53479513,897.718655693,16.5898095703125
"4847",53479515,895.703005629,16.1379947916667
"4848",53479517,893.687355565,15.8248860677083
"4849",53479519,893.687355565,15.064375
"4850",53479521,891.671705501,16.0020784505208
"4851",53479523,891.671705501,15.5107958984375
"4852",53479525,889.656055437,17.4331087239583
"4853",53479527,927.765605885,17.1574088541667
"4854",53479529,925.749955821,16.1846549479167
"4855",53479531,923.734305757,16.5902294921875
"4856",53479533,919.703005629,14.6527555338542
"4857",53479535,917.687355565,18.0070556640625
"4858",53479537,917.687355565,17.0710530598958
"4859",53479539,915.671705501,16.8456998697917
"4860",53479541,955.796906013,16.5855777994792
"4862",53479543,827.676790879,18.37798828125
"4863",53479545,855.708091007,17.96525390625
"4864",53479547,853.692440943,16.8073876953125
"4865",53479549,853.692440943,16.8073876953125
"4872",53479551,689.49955528,13.0597875976562
"4881",53479552,713.499554797,14.3234098307292
"4884",53479553,711.483904733,13.562705078125
"4887",53479554,745.562155053,13.6156282552083
"4890",53479555,737.499554797,15.021611328125
"4891",53479556,737.499554797,15.177998046875
"4893",53479557,775.609105245,12.2037133789063
"4894",53479558,773.593455181,14.1735367838542
"4895",53479559,647.488990111,13.4847526041667
"4896",53479560,675.520290239,12.8671907552083
"4897",53479561,673.504640175,15.5392708333333
"4898",53479562,673.504640175,15.5392708333333
"4905",53479563,687.483904733,14.18791015625
"4914",53479564,711.483904733,16.0097005208333
"4917",53479565,709.468254669,14.4100813802083
"4920",53479566,743.546504989,12.7178173828125
"4923",53479567,735.483904733,17.20578125
"4924",53479568,735.483904733,16.1975358072917
"4926",53479569,773.593455181,14.1735367838542
"4927",53479570,771.577805117,12.9075219726562
"4928",53479571,645.473340047,14.9085286458333
"4929",53479572,673.504640175,15.5392708333333
"4930",53479573,671.488990111,15.5855696614583
"4931",53479574,671.488990111,15.5855696614583
"4938",53479575,703.515204861,13.0752229817708
"4947",53479576,727.515204861,14.126982421875
"4950",53479577,725.499554797,13.8577164713542
"4953",53479578,759.577805117,13.7550048828125
"4956",53479579,751.515204861,14.2801969401042
"4957",53479580,751.515204861,14.4889420572917
"4959",53479581,789.624755309,12.1019352213542
"4960",53479582,787.609105245,14.0145133463542
"4961",53479583,661.504640175,13.1643221028646
"4962",53479584,689.535940303,13.4993758138021
"4963",53479585,687.520290239,15.5744368489583
"4964",53479586,687.520290239,15.5744368489583
"4980",53479587,741.530854925,14.9346402994792
"4983",53479588,739.515204861,12.8530159505208
"4989",53479589,765.530854925,14.7630029296875
"4990",53479590,765.530854925,14.963583984375
"4993",53479591,801.624755309,13.9383707682292
"4994",53479592,675.520290239,12.8671907552083
"4995",53479593,703.551590367,14.2076627604167
"4996",53479594,701.535940303,15.256669921875
"4997",53479595,701.535940303,15.256669921875
"5004",53479596,715.515205345,13.79279296875
"5013",53479597,739.515204861,15.9470686848958
"5014",53479598,767.546504989,14.2628059895833
"5016",53479599,737.499554797,14.885068359375
"5019",53479600,771.577805117,12.9075219726562
"5022",53479601,763.515204861,16.3225032552083
"5023",53479602,763.515204861,15.7752067057292
"5025",53479603,801.624755309,13.9383707682292
"5026",53479604,799.609105245,12.9289624023437
"5027",53479605,673.504640175,15.5392708333333
"5028",53479606,701.535940303,15.256669921875
"5029",53479607,699.520290239,14.7612353515625
"5030",53479608,699.520290239,14.7612353515625
"5037",53479609,745.562155053,13.6156282552083
"5049",53479610,767.546504989,13.2212906901042
"5055",53479611,793.562155053,13.5928434244792
"5056",53479612,793.562155053,13.6731640625
"5058",53479613,831.671705501,11.5968294270833
"5060",53479614,703.551590367,14.2076627604167
"5061",53479615,731.582890495,14.0972786458333
"5062",53479616,729.567240431,15.3902376302083
"5063",53479617,729.567240431,15.3902376302083
"5064",53479618,689.49955528,13.0597875976562
"5065",53479619,687.483904733,14.18791015625
"5066",53479620,703.515204861,13.0752229817708
"5067",53479621,717.530855409,13.1287841796875
"5068",53479622,715.515205345,13.79279296875
"5069",53479623,745.562155053,13.6156282552083
"5070",53479624,743.546505474,12.7178173828125
"5071",53479625,743.546504989,12.7178173828125
"5072",53479626,741.530854925,14.6494449869792
"5073",53479627,739.515204861,15.0322379557292
"5074",53479628,739.515204861,14.7266829427083
"5075",53479629,737.499554797,14.885068359375
"5076",53479630,773.593455181,14.1735367838542
"5077",53479631,771.577805117,12.9075219726562
"5078",53479632,769.562155053,13.8319694010417
"5079",53479633,767.546504989,15.1929915364583
"5080",53479634,767.546504989,14.2628059895833
"5081",53479635,765.530854925,15.0372477213542
"5082",53479636,765.530854925,13.9782389322917
"5083",53479637,763.515204861,16.7221451822917
"5085",53479638,799.609105245,12.9289624023437
"5086",53479639,797.593455181,13.95400390625
"5087",53479640,793.562155053,14.440576171875
"5088",53479641,791.546504989,16.6425797526042
"5089",53479642,791.546504989,16.09076171875
"5090",53479643,789.530854925,15.96498046875
"5091",53479644,829.656055437,13.5589404296875
"5092",53479645,827.640405373,13.0883805338542
"5093",53479646,701.535940303,15.256669921875
"5094",53479647,729.567240431,15.3902376302083
"5095",53479648,727.551590367,14.016875
"5096",53479649,727.551590367,14.016875
"5103",53479650,743.546504989,12.7178173828125
"5115",53479651,765.530854925,13.9782389322917
"5118",53479652,799.609105245,12.9289624023437
"5121",53479653,791.546504989,16.6425797526042
"5122",53479654,791.546504989,16.09076171875
"5124",53479655,829.656055437,13.5589404296875
"5125",53479656,827.640405373,13.0883805338542
"5126",53479657,701.535940303,15.256669921875
"5127",53479658,729.567240431,15.3902376302083
"5128",53479659,727.551590367,14.016875
"5129",53479660,727.551590367,14.016875
"5136",53479661,741.530854925,14.6494449869792
"5145",53479662,765.530854925,15.0372477213542
"5148",53479663,763.515204861,15.7752067057292
"5151",53479664,797.593455181,13.95400390625
"5154",53479665,789.530854925,16.4357259114583
"5155",53479666,789.530854925,15.7988346354167
"5157",53479667,827.640405373,14.2425862630208
"5158",53479668,825.624755309,13.6394319661458
"5159",53479669,699.520290239,15.4067513020833
"5160",53479670,727.551590367,15.7990445963542
"5161",53479671,725.535940303,14.96251953125
"5162",53479672,725.535940303,14.96251953125
"5169",53479673,739.515204861,15.0322379557292
"5178",53479674,763.515204861,16.5744677734375
"5181",53479675,761.499554797,15.2895003255208
"5184",53479676,795.577805117,14.5651529947917
"5187",53479677,787.515204861,14.9674153645833
"5188",53479678,787.515204861,14.094892578125
"5190",53479679,825.624755309,14.6639990234375
"5191",53479680,823.609105245,13.5638517252604
"5192",53479681,697.504640175,16.4146858723958
"5193",53479682,725.535940303,14.892587890625
"5194",53479683,723.520290239,16.6157763671875
"5195",53479684,723.520290239,16.6157763671875
"5202",53479685,739.515204861,14.7266829427083
"5211",53479686,763.515204861,16.7221451822917
"5214",53479687,761.499554797,15.985986328125
"5217",53479688,795.577805117,13.7459358723958
"5220",53479689,787.515204861,15.1674283854167
"5221",53479690,787.515204861,15.2319498697917
"5223",53479691,825.624755309,14.6981803385417
"5224",53479692,823.609105245,13.9471354166667
"5225",53479693,697.504640175,13.7083089192708
"5226",53479694,725.535940303,13.99109375
"5227",53479695,723.520290239,15.776171875
"5228",53479696,723.520290239,15.776171875
"5235",53479697,737.499554797,14.885068359375
"5244",53479698,761.499554797,16.6851888020833
"5247",53479699,759.483904733,13.554677734375
"5250",53479700,793.562155053,14.2474332682292
"5253",53479701,785.499554797,13.9081803385417
"5254",53479702,785.499554797,14.0592464192708
"5256",53479703,823.609105245,13.9899739583333
"5257",53479704,821.593455181,13.2782503255208
"5258",53479705,695.488990111,16.6847281901042
"5259",53479706,723.520290239,15.7459309895833
"5260",53479707,721.504640175,14.8772021484375
"5261",53479708,721.504640175,14.8772021484375
"5277",53479709,797.593455181,15.0953173828125
